,Entity,Year_internet,Code,internet_usage,co2_tonnes_per_person,income_per_person,energy_per_person
3501,Tajikistan,2011,TJK,13.03,0.301,2510,283
3502,Tajikistan,2012,TJK,14.51,0.369,2640,298
3503,Tajikistan,2013,TJK,16.0,0.356,2770,323
3504,Tajikistan,2014,TJK,17.49,0.545,2880,340
3505,Tajikistan,2015,TJK,18.98,0.574,2980,
3506,Tanzania,1990,TZA,0.0,0.0838,1390,386
3507,Tanzania,1991,TZA,0.0,0.0866,1380,381
3508,Tanzania,1992,TZA,0.0,0.0808,1340,373
3509,Tanzania,1993,TZA,0.0,0.087,1310,371
3510,Tanzania,1994,TZA,0.0,0.0717,1290,365
3511,Tanzania,1995,TZA,0.0,0.0822,1290,372
3512,Tanzania,1996,TZA,0.001622155,0.0831,1320,367
3513,Tanzania,1997,TZA,0.007900283,0.0906,1330,361
3514,Tanzania,1998,TZA,0.009244125,0.0778,1350,376
3515,Tanzania,1999,TZA,0.075130889,0.0753,1380,390
3516,Tanzania,2000,TZA,0.11719444,0.0768,1410,402
3517,Tanzania,2001,TZA,0.171300351,0.0885,1460,413
3518,Tanzania,2002,TZA,0.222484414,0.0988,1520,423
3519,Tanzania,2003,TZA,0.676962857,0.102,1580,427
3520,Tanzania,2004,TZA,0.877574971,0.113,1650,441
3521,Tanzania,2005,TZA,1.1,0.14,1720,448
3522,Tanzania,2006,TZA,1.3,0.149,1780,452
3523,Tanzania,2007,TZA,1.6,0.14,1850,455
3524,Tanzania,2008,TZA,1.9,0.142,1900,457
3525,Tanzania,2009,TZA,2.4,0.132,1940,456
3526,Tanzania,2010,TZA,2.9,0.154,2010,466
3527,Tanzania,2011,TZA,3.2,0.171,2100,478
3528,Tanzania,2012,TZA,3.95,0.196,2130,493
3529,Tanzania,2013,TZA,4.4,0.225,2210,495
3530,Tanzania,2014,TZA,7.0,0.225,2290,497
3531,Tanzania,2015,TZA,20.0,0.244,2350,
3532,Thailand,1990,THA,0.0,1.58,7100,742
3533,Thailand,1991,THA,5.22e-05,1.72,7620,796
3534,Thailand,1992,THA,0.000343725,1.87,8150,839
3535,Thailand,1993,THA,0.013580966,2.08,8750,878
3536,Thailand,1994,THA,0.038614321,2.29,9360,962
3537,Thailand,1995,THA,0.074825338,2.64,10k,1040
3538,Thailand,1996,THA,0.115472136,2.89,10.5k,1150
3539,Thailand,1997,THA,0.360522185,2.95,10.1k,1160
3540,Thailand,1998,THA,1.091218985,2.59,9180,1070
3541,Thailand,1999,THA,2.426242432,2.67,9490,1130
3542,Thailand,2000,THA,3.689041279,2.71,9810,1150
3543,Thailand,2001,THA,5.556326121,2.87,10.1k,1170
3544,Thailand,2002,THA,7.531250335,3.0,10.6k,1280
3545,Thailand,2003,THA,9.299027238,3.15,11.3k,1380
3546,Thailand,2004,THA,10.67730332,3.36,11.9k,1480
3547,Thailand,2005,THA,15.02600436,3.43,12.3k,1510
3548,Thailand,2006,THA,17.16071472,3.46,12.8k,1530
3549,Thailand,2007,THA,20.03,3.49,13.5k,1590
3550,Thailand,2008,THA,18.2,3.43,13.6k,1620
3551,Thailand,2009,THA,20.1,3.64,13.5k,1610
3552,Thailand,2010,THA,22.4,3.82,14.4k,1750
3553,Thailand,2011,THA,23.66992562,3.76,14.4k,1740
3554,Thailand,2012,THA,26.46,3.99,15.4k,1860
3555,Thailand,2013,THA,28.94,4.17,15.8k,1990
3556,Thailand,2014,THA,34.89,4.07,15.9k,1970
3557,Thailand,2015,THA,39.31612674,4.1,16.3k,
3558,Togo,1990,TGO,0.0,0.258,1790,335
3559,Togo,1991,TGO,0.0,0.272,1730,335
3560,Togo,1992,TGO,0.0,0.261,1630,332
3561,Togo,1993,TGO,0.0,0.266,1360,327
3562,Togo,1994,TGO,0.0,0.244,1520,361
3563,Togo,1995,TGO,0.0,0.278,1600,371
3564,Togo,1996,TGO,0.010929139,0.291,1700,404
3565,Togo,1997,TGO,0.211139465,0.196,1880,386
3566,Togo,1998,TGO,0.305583935,0.279,1780,399
3567,Togo,1999,TGO,0.590363264,0.387,1770,442
3568,Togo,2000,TGO,0.8,0.271,1700,429
3569,Togo,2001,TGO,0.9,0.229,1670,416
3570,Togo,2002,TGO,1.0,0.255,1690,420
3571,Togo,2003,TGO,1.2,0.339,1760,432
3572,Togo,2004,TGO,1.5,0.319,1690,426
3573,Togo,2005,TGO,1.8,0.307,1570,423
3574,Togo,2006,TGO,2.0,0.261,1570,411
3575,Togo,2007,TGO,2.2,0.256,1510,415
3576,Togo,2008,TGO,2.4,0.251,1530,421
3577,Togo,2009,TGO,2.6,0.439,1570,498
3578,Togo,2010,TGO,3.0,0.405,1630,485
3579,Togo,2011,TGO,3.5,0.38,1680,475
3580,Togo,2012,TGO,4.0,0.327,1750,461
3581,Togo,2013,TGO,4.5,0.307,1810,461
3582,Togo,2014,TGO,5.7,0.305,1860,462
3583,Togo,2015,TGO,7.12,0.369,1920,
3584,Tonga,1990,TON,0.0,0.81,3770,267
3585,Tonga,1991,TON,0.0,1.0,4000,
3586,Tonga,1992,TON,0.0,0.73,4000,
3587,Tonga,1993,TON,0.0,0.883,4150,
3588,Tonga,1994,TON,0.0,0.958,4340,
3589,Tonga,1995,TON,0.12323112,0.993,4650,
3590,Tonga,1996,TON,0.163793456,0.8,4720,
3591,Tonga,1997,TON,0.510866122,1.02,4760,
3592,Tonga,1998,TON,0.765134358,0.907,4860,
3593,Tonga,1999,TON,1.01796712,1.13,5020,
3594,Tonga,2000,TON,2.434398044,0.973,5030,
3595,Tonga,2001,TON,2.825371839,0.894,5200,
3596,Tonga,2002,TON,2.907297316,1.04,5420,
3597,Tonga,2003,TON,2.985817368,1.18,5510,
3598,Tonga,2004,TON,3.952373895,1.1,5350,569
3599,Tonga,2005,TON,4.907782762,1.13,5310,565
3600,Tonga,2006,TON,5.853944095,1.26,5260,560
3601,Tonga,2007,TON,7.179865329,1.11,5230,565
3602,Tonga,2008,TON,8.110769944,1.17,5440,
3603,Tonga,2009,TON,10.0,1.27,5130,
3604,Tonga,2010,TON,16.0,1.13,5170,
3605,Tonga,2011,TON,25.0,0.991,5540,
3606,Tonga,2012,TON,30.0,1.04,5630,
3607,Tonga,2013,TON,32.75396061,1.12,5700,
3608,Tonga,2014,TON,35.95444145,1.13,5860,
3609,Tonga,2015,TON,38.65127243,1.2,5940,
3610,Trinidad and Tobago,1990,TTO,0.0,13.9,10.1k,4900
3611,Trinidad and Tobago,1991,TTO,0.0,13.8,10.3k,4840
3612,Trinidad and Tobago,1992,TTO,0.0,15.5,11.3k,5290
3613,Trinidad and Tobago,1993,TTO,0.0,14.4,11.2k,5030
3614,Trinidad and Tobago,1994,TTO,0.0,13.9,11.5k,5040
3615,Trinidad and Tobago,1995,TTO,0.158149899,13.5,11.9k,4900
3616,Trinidad and Tobago,1996,TTO,0.393080525,16.3,12.7k,5780
3617,Trinidad and Tobago,1997,TTO,1.173174658,14.6,13.6k,5440
3618,Trinidad and Tobago,1998,TTO,2.724825339,15.1,14.7k,6310
3619,Trinidad and Tobago,1999,TTO,5.814250962,17.8,15.9k,7350
3620,Trinidad and Tobago,2000,TTO,7.721411474,18.8,16.9k,7760
3621,Trinidad and Tobago,2001,TTO,15.38462722,20.7,17.6k,8640
3622,Trinidad and Tobago,2002,TTO,21.99867548,22.4,18.9k,9360
3623,Trinidad and Tobago,2003,TTO,25.97176411,24.9,21.5k,10.4k
3624,Trinidad and Tobago,2004,TTO,27.02427008,25.9,23.1k,10.9k
3625,Trinidad and Tobago,2005,TTO,28.97671243,29.4,24.4k,12.4k
3626,Trinidad and Tobago,2006,TTO,30.00374858,32.7,27.5k,13.8k
3627,Trinidad and Tobago,2007,TTO,32.3,34.7,28.7k,14.6k
3628,Trinidad and Tobago,2008,TTO,34.8,33.7,29.5k,14.1k
3629,Trinidad and Tobago,2009,TTO,44.3,33.9,28.1k,14.2k
3630,Trinidad and Tobago,2010,TTO,48.5,36.0,28.9k,15.1k
3631,Trinidad and Tobago,2011,TTO,55.2,35.1,28.6k,14.8k
3632,Trinidad and Tobago,2012,TTO,59.5162,33.7,28.8k,14.3k
3633,Trinidad and Tobago,2013,TTO,63.8,34.3,29.2k,14.5k
3634,Trinidad and Tobago,2014,TTO,65.1,33.9,28.8k,14.4k
3635,Trinidad and Tobago,2015,TTO,69.19847061,33.7,29.1k,
3636,Tunisia,1990,TUN,0.0,1.59,5800,600
3637,Tunisia,1991,TUN,0.0,1.82,5890,581
3638,Tunisia,1992,TUN,0.0,1.73,6210,632
3639,Tunisia,1993,TUN,0.0,1.86,6220,603
3640,Tunisia,1994,TUN,0.007379544,1.76,6290,639
3641,Tunisia,1995,TUN,0.011191954,1.71,6330,636
3642,Tunisia,1996,TUN,0.027615372,1.79,6680,655
3643,Tunisia,1997,TUN,0.043656974,1.78,6940,666
3644,Tunisia,1998,TUN,0.107940957,1.87,7190,717
3645,Tunisia,1999,TUN,1.602494764,1.89,7540,733
3646,Tunisia,2000,TUN,2.750740293,2.03,7820,753
3647,Tunisia,2001,TUN,4.297966035,2.1,8050,787
3648,Tunisia,2002,TUN,5.252887295,2.08,8090,792
3649,Tunisia,2003,TUN,6.490845795,2.11,8410,807
3650,Tunisia,2004,TUN,8.528817752,2.19,8860,844
3651,Tunisia,2005,TUN,9.655086542,2.21,9090,823
3652,Tunisia,2006,TUN,12.98640865,2.22,9480,858
3653,Tunisia,2007,TUN,17.1,2.3,10k,877
3654,Tunisia,2008,TUN,27.53,2.34,10.3k,905
3655,Tunisia,2009,TUN,34.07,2.31,10.5k,870
3656,Tunisia,2010,TUN,36.8,2.55,10.8k,967
3657,Tunisia,2011,TUN,39.1,2.38,10.5k,914
3658,Tunisia,2012,TUN,41.4416,2.43,10.8k,944
3659,Tunisia,2013,TUN,43.8,2.45,10.9k,951
3660,Tunisia,2014,TUN,46.16,2.52,11.1k,950
3661,Tunisia,2015,TUN,46.49999434,2.62,11.1k,
3662,Turkey,1990,TUR,0.0,2.81,12.6k,978
3663,Turkey,1991,TUR,0.0,2.88,12.5k,948
3664,Turkey,1992,TUR,0.0,2.94,12.9k,962
3665,Turkey,1993,TUR,0.008457732,3.02,13.7k,1000
3666,Turkey,1994,TUR,0.049869182,2.91,12.8k,976
3667,Turkey,1995,TUR,0.081691205,3.1,13.6k,1050
3668,Turkey,1996,TUR,0.192724936,3.36,14.4k,1130
3669,Turkey,1997,TUR,0.473695432,3.51,15.3k,1170
3670,Turkey,1998,TUR,0.698805129,3.46,15.4k,1170
3671,Turkey,1999,TUR,2.292117685,3.34,14.7k,1130
3672,Turkey,2000,TUR,3.761685035,3.64,15.4k,1200
3673,Turkey,2001,TUR,5.189481461,3.33,14.3k,1090
3674,Turkey,2002,TUR,11.38,3.39,15k,1140
3675,Turkey,2003,TUR,12.33,3.58,15.7k,1180
3676,Turkey,2004,TUR,14.58,3.65,17k,1200
3677,Turkey,2005,TUR,15.46,3.89,18.3k,1240
3678,Turkey,2006,TUR,18.24,4.1,19.3k,1350
3679,Turkey,2007,TUR,28.63,4.5,20k,1440
3680,Turkey,2008,TUR,34.37,4.4,19.9k,1400
3681,Turkey,2009,TUR,36.4,4.43,18.7k,1370
3682,Turkey,2010,TUR,39.82,4.35,20k,1470
3683,Turkey,2011,TUR,43.06571043,4.63,21.9k,1550
3684,Turkey,2012,TUR,45.13,4.74,22.6k,1580
3685,Turkey,2013,TUR,46.25,4.55,24.1k,1540
3686,Turkey,2014,TUR,51.04,4.69,24.9k,1570
3687,Turkey,2015,TUR,53.74497914,4.86,26k,1650
3688,Turkmenistan,1990,TKM,0.0,11.1,7210,4760
3689,Turkmenistan,1991,TKM,0.0,9.39,6690,4010
3690,Turkmenistan,1992,TKM,0.0,8.21,5520,2660
3691,Turkmenistan,1993,TKM,0.0,6.87,5450,2620
3692,Turkmenistan,1994,TKM,0.0,8.13,4390,3230
3693,Turkmenistan,1995,TKM,0.0,8.07,3990,3250
3694,Turkmenistan,1999,TKM,0.04502077,8.43,4430,3320
3695,Turkmenistan,2000,TKM,0.133282183,8.3,4620,3290
3696,Turkmenistan,2001,TKM,0.175209518,8.33,4770,3320
3697,Turkmenistan,2002,TKM,0.302132016,8.66,4740,3430
3698,Turkmenistan,2003,TKM,0.425182632,9.57,4840,3790
3699,Turkmenistan,2004,TKM,0.754053983,9.88,5030,3920
3700,Turkmenistan,2005,TKM,0.997256559,10.2,5630,4030
3701,Turkmenistan,2006,TKM,1.319573118,10.3,6180,4080
3702,Turkmenistan,2007,TKM,1.406360688,11.5,6770,4590
3703,Turkmenistan,2008,TKM,1.75,11.5,7670,4590
3704,Turkmenistan,2009,TKM,1.95,10.0,8020,3970
3705,Turkmenistan,2010,TKM,3.0,11.2,8620,4460
3706,Turkmenistan,2011,TKM,5.0,12.0,9720,4770
3707,Turkmenistan,2012,TKM,7.1958,12.3,10.6k,4850
3708,Turkmenistan,2013,TKM,9.6,12.4,11.5k,4880
3709,Turkmenistan,2014,TKM,12.2,12.5,12.4k,4890
3710,Turkmenistan,2015,TKM,14.99677482,12.6,13k,
3711,Ukraine,1990,UKR,0.0,13.7,16.4k,4860
3712,Ukraine,1991,UKR,0.0,12.3,15k,4850
3713,Ukraine,1992,UKR,0.0,11.5,13.4k,4210
3714,Ukraine,1993,UKR,0.00077697,9.95,11.5k,3730
3715,Ukraine,1994,UKR,0.013641246,8.2,8940,3190
3716,Ukraine,1995,UKR,0.043083985,7.67,7910,3180
3717,Ukraine,1996,UKR,0.098580381,6.95,7180,2940
3718,Ukraine,1997,UKR,0.198821885,6.79,7030,2840
3719,Ukraine,1998,UKR,0.301075792,6.61,6960,2710
3720,Ukraine,1999,UKR,0.405385448,6.06,7010,2720
3721,Ukraine,2000,UKR,0.716183762,5.85,7500,2720
3722,Ukraine,2001,UKR,1.238759547,6.28,8240,2760
3723,Ukraine,2002,UKR,1.873885116,6.17,8770,2810
3724,Ukraine,2003,UKR,3.148127588,6.46,9680,3030
3725,Ukraine,2004,UKR,3.489477881,6.58,10.9k,3030
3726,Ukraine,2005,UKR,3.749764415,6.68,11.3k,3030
3727,Ukraine,2006,UKR,4.506124564,7.14,12.3k,2940
3728,Ukraine,2007,UKR,6.55,7.26,13.3k,3000
3729,Ukraine,2008,UKR,11.0,7.06,13.7k,2910
3730,Ukraine,2009,UKR,17.9,6.04,11.7k,2490
3731,Ukraine,2010,UKR,23.3,6.43,12.2k,2890
3732,Ukraine,2011,UKR,28.70826284,6.76,12.9k,2770
3733,Ukraine,2012,UKR,35.27,6.69,13k,2690
3734,Ukraine,2013,UKR,40.954129,6.57,13k,2550
3735,Ukraine,2014,UKR,46.23597546,5.71,12.4k,2330
3736,Ukraine,2015,UKR,48.88464368,4.99,11.2k,
3737,United Arab Emirates,1990,ARE,0.0,28.3,51.3k,11.2k
3738,United Arab Emirates,1991,ARE,0.0,29.3,50.5k,12.1k
3739,United Arab Emirates,1992,ARE,0.0,28.2,50.5k,10.9k
3740,United Arab Emirates,1993,ARE,0.0,30.2,50.1k,10.8k
3741,United Arab Emirates,1994,ARE,0.0,31.7,53.1k,11.4k
3742,United Arab Emirates,1995,ARE,0.102939175,29.0,56.2k,11.5k
3743,United Arab Emirates,1996,ARE,0.375393534,28.7,58.6k,11.5k
3744,United Arab Emirates,1997,ARE,3.295592694,27.4,62.8k,11.6k
3745,United Arab Emirates,1998,ARE,6.908302986,28.7,62.8k,11.2k
3746,United Arab Emirates,1999,ARE,14.94269899,26.2,64.6k,10.9k
3747,United Arab Emirates,2000,ARE,23.62530088,35.7,71.6k,10.1k
3748,United Arab Emirates,2001,ARE,26.2717542,30.5,72.2k,12.2k
3749,United Arab Emirates,2002,ARE,28.31648531,24.1,73.5k,11.5k
3750,United Arab Emirates,2003,ARE,29.47795341,28.5,78.6k,10.6k
3751,United Arab Emirates,2004,ARE,30.13129617,27.5,82.5k,10.3k
3752,United Arab Emirates,2005,ARE,40.0,25.0,80.8k,9700
3753,United Arab Emirates,2006,ARE,52.0,23.0,86.4k,8720
3754,United Arab Emirates,2007,ARE,61.0,21.6,76.6k,8130
3755,United Arab Emirates,2008,ARE,63.0,21.7,68.8k,8370
3756,United Arab Emirates,2009,ARE,64.0,20.9,58.4k,7570
3757,United Arab Emirates,2010,ARE,68.0,18.3,54.9k,7220
3758,United Arab Emirates,2011,ARE,78.0,18.9,56.1k,7190
3759,United Arab Emirates,2012,ARE,84.9999915,23.8,57.4k,7480
3760,United Arab Emirates,2013,ARE,88.0,23.7,59.9k,7600
3761,United Arab Emirates,2014,ARE,90.4,24.2,62.5k,7650
3762,United Arab Emirates,2015,ARE,90.5,20.7,65.3k,
3763,United Kingdom,1990,GBR,0.087355319,10.5,31.2k,3600
3764,United Kingdom,1991,GBR,0.174230922,10.6,30.8k,3710
3765,United Kingdom,1992,GBR,0.260615159,10.3,30.8k,3680
3766,United Kingdom,1993,GBR,0.519762001,10.1,31.5k,3710
3767,United Kingdom,1994,GBR,1.036609166,9.97,32.6k,3730
3768,United Kingdom,1995,GBR,1.895168284,9.79,33.4k,3730
3769,United Kingdom,1996,GBR,4.123650336,10.1,34.1k,3880
3770,United Kingdom,1997,GBR,7.385398957,9.65,35.7k,3760
3771,United Kingdom,1998,GBR,13.6699831,9.71,36.7k,3790
3772,United Kingdom,1999,GBR,21.29363827,9.55,37.7k,3780
3773,United Kingdom,2000,GBR,26.82175435,9.63,38.9k,3790
3774,United Kingdom,2001,GBR,33.48109487,9.75,39.6k,3780
3775,United Kingdom,2002,GBR,56.48,9.45,40.2k,3690
3776,United Kingdom,2003,GBR,64.82,9.6,41.3k,3730
3777,United Kingdom,2004,GBR,65.61,9.58,42k,3690
3778,United Kingdom,2005,GBR,70.0,9.46,42.8k,3690
3779,United Kingdom,2006,GBR,68.82,9.33,43.6k,3600
3780,United Kingdom,2007,GBR,75.09,9.1,44.2k,3440
3781,United Kingdom,2008,GBR,78.39,8.77,43.8k,3360
3782,United Kingdom,2009,GBR,83.56,7.87,41.6k,3150
3783,United Kingdom,2010,GBR,85.0,8.07,42.1k,3230
3784,United Kingdom,2011,GBR,85.37999855,7.34,42.4k,2970
3785,United Kingdom,2012,GBR,87.47999842,7.56,42.8k,3040
3786,United Kingdom,2013,GBR,89.8441,7.36,43.3k,2990
3787,United Kingdom,2014,GBR,91.61,6.71,44.2k,2780
3788,United Kingdom,2015,GBR,92.00029987,6.42,45k,2760
3789,United States,1990,USA,0.784728502,20.3,40.4k,7670
3790,United States,1991,USA,1.163193726,19.9,39.9k,7630
3791,United States,1992,USA,1.724202539,20.2,40.7k,7680
3792,United States,1993,USA,2.271673294,20.4,41.3k,7710
3793,United States,1994,USA,4.862780635,20.5,42.4k,7760
3794,United States,1995,USA,9.237088297,20.5,43k,7760
3795,United States,1996,USA,16.41935296,21.0,44.1k,7840
3796,United States,1997,USA,21.61640097,21.0,45.5k,7830
3797,United States,1998,USA,30.09319659,20.9,47k,7800
3798,United States,1999,USA,35.84872446,20.9,48.7k,7920
3799,United States,2000,USA,43.07916264,21.3,50.1k,8060
3800,United States,2001,USA,49.08083159,20.7,50.1k,7830
3801,United States,2002,USA,58.78540388,20.7,50.5k,7840
3802,United States,2003,USA,61.69711712,20.7,51.5k,7790
3803,United States,2004,USA,64.75825648,20.9,53k,7880
3804,United States,2005,USA,67.96805292,20.8,54.4k,7850
3805,United States,2006,USA,68.93119327,20.3,55.4k,7700
3806,United States,2007,USA,75.0,20.4,55.9k,7760
3807,United States,2008,USA,74.0,19.5,55.3k,7490
3808,United States,2009,USA,71.0,17.9,53.4k,7060
3809,United States,2010,USA,71.69,18.5,54.3k,7160
3810,United States,2011,USA,69.72946076,17.9,54.8k,7030
3811,United States,2012,USA,74.7,17.1,55.6k,6870
3812,United States,2013,USA,71.4,17.5,56.2k,6910
3813,United States,2014,USA,73.0,17.5,57.2k,6960
3814,United States,2015,USA,74.55420245,16.9,58.5k,6800
3815,Uruguay,1990,URY,0.0,1.28,11.1k,724
3816,Uruguay,1991,URY,0.0,1.45,11.4k,780
3817,Uruguay,1992,URY,0.0,1.63,12.2k,855
3818,Uruguay,1993,URY,0.0,1.4,12.4k,792
3819,Uruguay,1994,URY,0.062474386,1.26,13.2k,751
3820,Uruguay,1995,URY,0.310128582,1.41,12.9k,798
3821,Uruguay,1996,URY,1.847472089,1.67,13.6k,873
3822,Uruguay,1997,URY,3.363239668,1.69,14.6k,881
3823,Uruguay,1998,URY,6.987069365,1.72,15.2k,901
3824,Uruguay,1999,URY,9.972765285,2.02,14.8k,978
3825,Uruguay,2000,URY,10.53905775,1.59,14.5k,931
3826,Uruguay,2001,URY,11.12143768,1.51,13.9k,815
3827,Uruguay,2002,URY,11.4194702,1.37,12.8k,763
3828,Uruguay,2003,URY,15.93713672,1.36,12.9k,759
3829,Uruguay,2004,URY,17.06309834,1.68,13.6k,864
3830,Uruguay,2005,URY,20.08818956,1.73,14.6k,890
3831,Uruguay,2006,URY,29.4,1.99,15.2k,957
3832,Uruguay,2007,URY,34.0,1.79,16.2k,950
3833,Uruguay,2008,URY,39.3,2.46,17.3k,1240
3834,Uruguay,2009,URY,41.8,2.37,17.9k,1230
3835,Uruguay,2010,URY,46.4,1.88,19.3k,1220
3836,Uruguay,2011,URY,51.40466106,2.27,20.2k,1310
3837,Uruguay,2012,URY,54.45376868,2.55,20.9k,1370
3838,Uruguay,2013,URY,57.69,2.21,21.8k,1360
3839,Uruguay,2014,URY,61.46,1.96,22.4k,1390
3840,Uruguay,2015,URY,64.5707871,1.94,22.4k,
3841,Uzbekistan,1990,UZB,0.0,5.39,3640,2260
3842,Uzbekistan,1991,UZB,0.0,5.4,3550,2290
3843,Uzbekistan,1992,UZB,0.0,5.2,3080,2110
3844,Uzbekistan,1993,UZB,0.0,5.3,2940,2150
3845,Uzbekistan,1994,UZB,0.0,4.84,2730,2080
3846,Uzbekistan,1995,UZB,0.001527093,4.53,2660,1880
3847,Uzbekistan,1996,UZB,0.004285074,4.57,2650,1900
3848,Uzbekistan,1997,UZB,0.010536935,4.53,2740,1900
3849,Uzbekistan,1998,UZB,0.020754437,4.95,2810,2080
3850,Uzbekistan,1999,UZB,0.030688343,5.01,2900,2110
3851,Uzbekistan,2000,UZB,0.484347308,4.91,2970,2060
3852,Uzbekistan,2001,UZB,0.597567994,4.9,3050,2050
3853,Uzbekistan,2002,UZB,1.081939742,5.03,3140,2110
3854,Uzbekistan,2003,UZB,1.912595178,4.91,3230,2020
3855,Uzbekistan,2004,UZB,2.593725421,4.82,3430,1960
3856,Uzbekistan,2005,UZB,3.343509888,4.43,3630,1800
3857,Uzbekistan,2006,UZB,6.388321967,4.47,3850,1820
3858,Uzbekistan,2007,UZB,7.490604681,4.39,4160,1780
3859,Uzbekistan,2008,UZB,9.080114523,4.47,4460,1820
3860,Uzbekistan,2009,UZB,11.9,3.8,4740,1590
3861,Uzbekistan,2010,UZB,15.9,3.64,4950,1510
3862,Uzbekistan,2011,UZB,18.6,3.9,5190,1610
3863,Uzbekistan,2012,UZB,23.6,3.91,5470,1630
3864,Uzbekistan,2013,UZB,26.8,3.43,5780,1420
3865,Uzbekistan,2014,UZB,35.5,3.44,6080,
3866,Uzbekistan,2015,UZB,42.8,3.31,6400,
3867,Vanuatu,1990,VUT,0.0,0.45,2860,159
3868,Vanuatu,1991,VUT,0.0,0.438,2870,
3869,Vanuatu,1992,VUT,0.0,0.402,2850,
3870,Vanuatu,1993,VUT,0.0,0.39,2790,
3871,Vanuatu,1994,VUT,0.0,0.38,2970,
3872,Vanuatu,1995,VUT,0.0,0.393,2920,
3873,Vanuatu,1996,VUT,0.056845636,0.491,2930,
3874,Vanuatu,1997,VUT,0.139505815,0.482,3020,
3875,Vanuatu,1998,VUT,0.274185942,0.453,3000,
3876,Vanuatu,1999,VUT,0.538300048,0.465,2960,
3877,Vanuatu,2000,VUT,2.108336891,0.456,3070,
3878,Vanuatu,2001,VUT,2.830572239,0.465,2900,
3879,Vanuatu,2002,VUT,3.510038711,0.435,2680,
3880,Vanuatu,2003,VUT,3.903295845,0.424,2720,
3881,Vanuatu,2004,VUT,4.746602619,0.287,2760,147
3882,Vanuatu,2005,VUT,5.082333808,0.28,2840,143
3883,Vanuatu,2006,VUT,5.850585059,0.222,3000,145
3884,Vanuatu,2007,VUT,6.8,0.451,3020,159
3885,Vanuatu,2008,VUT,7.269119923,0.424,3110,
3886,Vanuatu,2009,VUT,7.5,0.526,3130,
3887,Vanuatu,2010,VUT,8.0,0.512,3090,
3888,Vanuatu,2011,VUT,9.2,0.544,3100,
3889,Vanuatu,2012,VUT,10.598,0.456,3050,
3890,Vanuatu,2013,VUT,11.3,0.414,2980,
3891,Vanuatu,2014,VUT,18.8,0.584,2990,
3892,Vanuatu,2015,VUT,22.35140458,0.487,2920,
3893,Venezuela,1990,VEN,0.0,6.21,15.4k,2020
3894,Venezuela,1991,VEN,0.0,5.73,16.6k,2060
3895,Venezuela,1992,VEN,0.012082134,5.14,17.3k,2250
3896,Venezuela,1993,VEN,0.041587233,5.9,17.1k,2050
3897,Venezuela,1994,VEN,0.055486978,6.04,16.4k,2320
3898,Venezuela,1995,VEN,0.122214848,6.06,16.8k,2140
3899,Venezuela,1996,VEN,0.24826058,5.47,16.5k,2230
3900,Venezuela,1997,VEN,0.390959318,5.85,17.3k,2180
3901,Venezuela,1998,VEN,1.383990391,7.17,17.1k,2250
3902,Venezuela,1999,VEN,2.839825767,7.27,15.9k,2100
3903,Venezuela,2000,VEN,3.359597465,6.28,16.3k,2120
3904,Venezuela,2001,VEN,4.636000948,6.98,16.6k,2150
3905,Venezuela,2002,VEN,4.910446327,7.69,14.9k,2290
3906,Venezuela,2003,VEN,7.499963465,7.5,13.6k,2070
3907,Venezuela,2004,VEN,8.404469592,5.82,15.9k,2170
3908,Venezuela,2005,VEN,12.55299791,6.2,17.4k,2130
3909,Venezuela,2006,VEN,15.22471148,6.32,18.9k,2340
3910,Venezuela,2007,VEN,20.83,5.92,20.2k,2130
3911,Venezuela,2008,VEN,25.88,6.5,20.9k,2350
3912,Venezuela,2009,VEN,32.7,6.43,20k,2320
3913,Venezuela,2010,VEN,37.37,6.67,19.9k,2550
3914,Venezuela,2011,VEN,40.22,5.9,20.6k,2330
3915,Venezuela,2012,VEN,49.05008307,6.51,21.6k,2490
3916,Venezuela,2013,VEN,54.9,6.14,24.9k,2310
3917,Venezuela,2014,VEN,57.0,6.13,23.6k,
3918,Venezuela,2015,VEN,64.0,5.69,21.9k,
3919,Vietnam,1990,VNM,0.0,0.312,1670,263
3920,Vietnam,1991,VNM,0.0,0.306,1740,261
3921,Vietnam,1992,VNM,0.0,0.301,1850,267
3922,Vietnam,1993,VNM,0.0,0.314,1960,284
3923,Vietnam,1994,VNM,0.0,0.354,2090,279
3924,Vietnam,1995,VNM,0.0,0.381,2250,292
3925,Vietnam,1996,VNM,0.000134813,0.448,2430,304
3926,Vietnam,1997,VNM,0.003981962,0.575,2590,323
3927,Vietnam,1998,VNM,0.013078543,0.596,2700,340
3928,Vietnam,1999,VNM,0.128926663,0.591,2800,346
3929,Vietnam,2000,VNM,0.254248276,0.655,2960,360
3930,Vietnam,2001,VNM,1.265651236,0.738,3110,380
3931,Vietnam,2002,VNM,1.854999236,0.843,3270,410
3932,Vietnam,2003,VNM,3.780280814,0.928,3460,427
3933,Vietnam,2004,VNM,7.642408528,1.06,3690,469
3934,Vietnam,2005,VNM,12.73992929,1.13,3930,492
3935,Vietnam,2006,VNM,17.25456172,1.17,4170,500
3936,Vietnam,2007,VNM,20.75544477,1.18,4420,532
3937,Vietnam,2008,VNM,23.92,1.31,4630,564
3938,Vietnam,2009,VNM,26.55,1.41,4830,609
3939,Vietnam,2010,VNM,30.65,1.55,5090,670
3940,Vietnam,2011,VNM,35.07,1.63,5350,663
